month,day,week,airline,ori,dep_del,taxi,sch_elp,dist,sch_dep_m,act_dep_m,wh_off,sch_arr_m,wh_on,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
12,20,5,7,20,-7,15,321,2079,365,358,373,506,491,50,49,96,2,3,0,30.24,50,36
11,3,7,6,4,-3,11,249,1504,866,863,874,995,984,70,30,23,16,16,0,29.93,38,33
11,26,2,1,57,146,18,114,550,985,1131,1149,1099,1237,50,46,86,17,9,0,29.56,26,39
11,25,1,7,23,-7,27,370,2565,900,893,920,1090,1075,55,42,62,15,20,28,30.04,21,25
1,5,7,7,35,-5,14,106,414,1292,1287,1301,1398,1385,50,44,80,16,9,0,30.53,31,24
11,27,3,8,18,66,15,165,967,1200,1266,1281,1305,1363,44,38,79,9,6,0,29.55,34,27
11,24,7,0,36,-2,13,97,337,491,489,502,588,578,59,49,69,4,3,0,30.2,38,51
12,24,2,1,67,76,13,99,447,1040,1116,1129,1139,1207,50,43,77,12,6,0,29.89,21,35
11,5,2,4,15,-5,17,323,2036,445,440,457,588,575,59,51,75,6,5,0,30.07,35,52
12,8,7,7,58,9,27,385,2521,1088,1097,1124,1293,1294,53,50,89,15,10,0,30.08,20,46
11,26,2,0,43,-3,15,383,2585,525,522,537,728,717,52,39,61,17,9,0,29.89,35,39
1,2,4,0,36,29,17,99,337,500,529,546,599,620,53,49,86,1,5,0,30.16,42,26
11,20,3,7,23,-5,26,381,2565,720,715,741,921,908,62,41,46,15,17,0,29.51,25,31
1,1,3,3,36,0,16,99,337,581,581,597,680,672,55,52,89,16,15,0,30.15,35,36
12,4,3,7,54,-3,54,285,1846,608,605,659,773,762,55,51,86,6,3,0,29.81,38,39
11,8,5,1,4,-13,13,240,1504,420,407,420,540,519,53,50,89,11,5,0,30.2,48,30
1,25,6,7,23,10,30,378,2565,900,910,940,1098,1100,62,54,75,17,10,0,30.07,14,29
12,7,6,1,71,56,47,140,679,710,766,813,850,898,62,55,78,12,26,47,29.87,28,30
1,9,4,7,23,-2,32,406,2565,1020,1018,1050,1246,1236,48,41,77,10,3,0,30.16,32,39
1,22,3,8,18,-5,12,175,967,1095,1090,1102,1210,1197,53,45,74,15,5,0,30.24,19,30
11,8,5,1,35,2,22,100,414,595,597,619,695,689,58,51,78,6,6,0,30.18,35,41
11,16,6,6,79,52,13,154,751,765,817,830,859,903,59,51,75,16,18,0,30.06,17,30
11,19,2,6,7,-9,11,120,522,1020,1011,1022,1080,1063,55,49,80,15,28,38,29.66,22,24
12,13,5,1,35,-4,26,100,414,1045,1041,1067,1145,1133,58,52,81,16,9,0,30.1,23,37
12,31,2,1,71,-4,17,137,679,970,966,983,1107,1095,54,49,83,16,8,0,30.11,26,35
1,2,4,6,62,-2,12,90,421,380,378,390,470,460,50,45,83,15,7,0,30.13,30,23
12,8,7,1,33,76,21,410,2586,995,1071,1092,1225,1293,53,50,89,15,10,0,30.08,20,46
11,14,4,3,20,11,22,319,2079,1096,1107,1129,1235,1238,60,49,67,17,10,0,30.12,26,40
1,13,1,7,71,-3,39,134,679,809,806,845,943,932,55,43,64,13,12,0,30.18,25,28
11,16,6,8,36,176,16,95,337,660,836,852,755,923,59,51,75,16,18,0,30.06,17,30
1,2,4,6,63,3,3,71,199,1088,1091,1094,1159,1154,53,48,83,16,10,0,30.12,27,36
1,30,4,6,9,-11,14,97,326,1211,1200,1214,1308,1289,55,50,83,16,8,0,30.26,18,42
12,24,2,0,43,-2,13,392,2585,1100,1098,1111,1312,1302,49,43,80,9,7,0,29.88,17,45
11,17,7,6,63,-16,15,73,199,612,596,611,685,661,64,52,65,14,3,0,30.07,31,39
12,20,5,1,71,92,22,140,679,595,687,709,735,819,55,49,80,4,3,0,30.16,39,29
12,2,1,6,47,8,37,271,1589,434,442,479,585,585,55,51,86,3,14,0,30.05,36,53
11,21,4,7,23,-6,32,391,2565,600,594,626,811,797,61,47,60,1,6,0,29.87,40,26
12,12,4,6,4,44,34,247,1504,1183,1227,1261,1310,1346,59,55,87,8,6,0,30.26,29,26
12,4,3,1,36,-8,28,93,337,690,682,710,783,767,55,51,86,6,3,0,29.81,38,39
1,2,4,3,33,-2,25,422,2586,490,488,513,732,722,55,47,74,2,3,0,30.11,39,39
11,14,4,7,54,0,25,281,1846,843,843,868,1004,996,59,52,78,17,9,0,30.08,40,29
12,26,4,7,12,7,8,342,2161,433,440,448,595,594,51,35,54,9,3,0,29.96,33,51
11,26,2,8,18,60,18,165,967,1200,1260,1278,1305,1357,54,43,66,15,21,0,29.55,33,28
1,7,2,6,53,-4,8,99,363,920,916,924,1019,1007,53,44,71,15,13,0,30.11,34,27
1,13,1,6,9,2,25,97,326,857,859,884,954,948,55,43,64,13,12,0,30.18,25,28
1,26,7,6,9,-4,31,97,326,645,641,672,742,730,60,51,72,15,16,0,30.26,37,33
1,16,4,3,3,100,18,332,2139,912,1012,1030,1064,1156,48,41,77,9,7,0,29.95,21,31
12,19,4,8,18,132,19,170,967,1025,1157,1176,1135,1259,56,50,80,10,3,0,30.24,29,39
1,12,7,7,8,-3,16,410,2704,360,357,373,590,579,50,39,66,8,5,0,30.24,38,51
12,4,3,1,57,-2,8,114,550,985,983,991,1099,1089,56,51,84,0,0,0,29.87,22,37
1,10,5,3,47,-1,8,270,1589,549,548,556,699,690,53,44,71,5,5,0,30.31,35,44
12,21,6,3,72,-4,32,134,599,500,496,528,574,562,54,47,77,1,8,0,30.01,34,49
11,8,5,6,42,17,22,86,329,848,865,887,934,943,55,48,77,16,17,0,30.14,26,34
11,19,2,3,36,-4,28,85,337,1045,1041,1069,1130,1118,56,49,77,15,23,0,29.63,23,35
12,15,7,7,38,-2,8,307,2447,1325,1323,1331,312,302,47,39,74,15,14,0,30.12,4,3
11,2,6,0,13,-2,33,341,2296,1095,1093,1126,1256,1246,62,32,32,15,6,0,30.02,15,32
1,18,6,3,33,0,21,410,2586,509,509,530,739,731,52,40,63,11,5,0,30.3,35,36
1,14,2,3,3,-1,14,334,2139,490,489,503,644,635,54,39,57,8,13,0,30.27,42,17
12,10,2,6,62,52,12,99,421,649,701,713,748,792,58,48,70,6,5,0,30.19,41,24
12,19,4,6,7,-8,9,131,522,381,373,382,452,436,52,48,86,10,5,0,30.18,28,23
11,2,6,6,7,-4,10,125,522,525,521,531,590,578,61,47,60,2,5,0,30.14,32,49
12,30,1,7,35,30,12,106,414,1180,1210,1222,1286,1308,50,45,83,15,5,0,30.11,20,44
12,12,4,5,50,9,12,300,2338,850,859,871,1270,1271,58,56,93,8,6,0,30.25,19,44
11,17,7,8,9,32,10,90,326,685,717,727,775,799,72,51,48,6,3,0,30.02,37,29
1,5,7,3,33,-8,23,417,2586,970,962,985,1207,1191,53,47,80,15,13,0,30.52,25,35
11,10,7,8,9,4,26,80,326,515,519,545,595,591,53,49,86,9,5,0,30.08,39,52
12,12,4,7,67,33,22,96,447,786,819,841,882,907,58,56,93,2,3,0,30.26,24,36
11,17,7,1,23,7,26,405,2565,1050,1057,1083,1275,1274,62,46,56,12,3,0,29.99,26,46
12,5,4,6,42,17,14,86,329,848,865,879,934,943,60,52,75,0,0,0,30.01,24,35
11,23,6,7,23,2,54,378,2565,510,512,566,708,702,61,49,64,5,3,0,30.2,33,41
11,7,4,6,73,-6,9,59,86,1236,1230,1239,1295,1281,54,48,80,16,8,0,30.15,23,46
12,27,5,7,40,1,11,365,2446,1121,1122,1133,1306,1299,51,47,86,15,12,0,30.08,21,43
12,11,3,0,36,34,17,90,337,1020,1054,1071,1110,1136,61,55,81,11,7,0,30.15,23,37
1,20,1,6,2,-4,16,161,848,1065,1061,1077,1166,1154,54,42,64,12,6,0,30.03,23,32
11,1,5,8,35,15,20,100,414,435,450,470,535,542,59,39,48,5,3,0,30.17,35,51
11,25,1,7,42,-9,21,91,329,360,351,372,451,434,54,44,69,16,10,0,30.1,24,26
1,4,6,7,23,-3,50,379,2565,510,507,557,709,698,56,50,80,4,7,0,30.41,35,38
12,2,1,3,33,1199,22,412,2586,1135,894,916,1367,1118,55,52,89,0,0,0,29.94,23,37
12,15,7,6,69,-5,17,77,262,448,443,460,525,512,53,40,61,15,10,0,30.2,51,24
1,17,5,7,74,-9,12,90,372,485,476,488,575,558,48,40,74,1,7,0,30.31,38,50
11,8,5,7,10,24,15,370,2457,1125,1149,1164,1315,1331,52,48,86,16,10,0,30.17,31,27
1,29,3,7,35,-8,10,106,414,1110,1102,1112,1216,1200,54,47,77,15,18,0,30.2,30,39
1,29,3,7,71,-13,71,142,679,574,561,632,716,695,59,48,67,8,13,0,30.24,33,43
11,11,1,6,42,0,14,86,329,656,656,670,742,734,63,55,75,5,3,0,30.01,36,40
12,14,6,0,19,3,27,240,1464,1349,1352,1379,29,24,51,41,68,16,15,0,30.07,8,3
11,12,2,7,40,-1,18,362,2446,1095,1094,1112,1277,1268,55,48,77,15,13,0,29.99,19,41
1,5,7,2,33,-5,22,402,2586,1309,1304,1326,91,78,49,43,80,15,14,0,30.45,0,6
1,7,2,6,66,-3,23,86,192,382,379,402,468,457,48,43,83,5,7,0,30.23,28,24
11,14,4,2,33,30,28,393,2586,659,689,717,872,894,59,52,78,17,5,0,30.08,30,31
12,30,1,0,13,60,12,349,2296,900,960,972,1069,1121,53,46,77,16,8,0,30.1,27,38
11,24,7,6,42,-10,9,86,329,848,838,847,934,916,67,41,39,15,9,0,30.07,25,32
12,12,4,3,33,-2,34,412,2586,685,683,717,917,907,58,56,93,2,3,0,30.26,24,36
1,14,2,2,8,-15,16,417,2704,1295,1280,1296,92,69,52,48,86,16,18,0,30.12,0,3
1,22,3,6,63,31,22,69,199,615,646,668,684,707,54,50,86,6,3,0,30.26,33,43
1,26,7,6,69,-5,26,82,262,443,438,464,525,512,59,53,81,15,12,0,30.2,51,23
12,28,6,4,4,-5,17,246,1504,360,355,372,486,473,41,40,96,0,0,0,30.17,31,24
1,20,1,7,30,0,22,267,1635,575,575,597,722,714,50,43,77,1,6,0,30.04,33,44
12,14,6,8,9,18,12,90,326,835,853,865,925,935,55,43,64,15,15,0,30.04,12,32
1,21,2,3,20,126,20,329,2079,970,1096,1116,1119,1237,55,51,86,10,8,0,30.13,29,41
12,14,6,7,36,-10,32,102,337,735,725,757,837,819,56,43,62,16,24,0,30.05,40,23
1,4,6,0,59,1,8,131,651,1100,1101,1109,1171,1164,53,46,77,15,9,0,30.39,23,39
1,25,6,7,74,-11,21,90,372,485,474,495,575,556,55,52,89,1,5,0,30.16,38,48
11,22,5,7,18,-3,10,167,967,868,865,875,975,964,61,45,56,16,10,0,30.14,39,29
12,10,2,8,36,-3,24,95,337,360,357,381,455,444,53,48,83,6,6,0,30.24,24,22
11,20,3,8,53,110,28,85,363,930,1040,1068,1015,1117,59,43,55,15,12,0,29.54,24,38
11,26,2,1,33,-7,45,407,2586,570,563,608,797,782,54,39,57,13,9,0,29.87,39,24
12,15,7,3,71,-1,19,139,679,570,569,588,709,700,55,41,59,15,10,0,30.22,31,39
1,18,6,6,66,-9,16,86,192,1014,1005,1021,1100,1083,54,42,64,5,12,0,30.27,12,28
11,17,7,7,30,-5,26,259,1635,1005,1000,1026,1144,1131,66,49,54,15,13,0,29.99,25,38
12,2,1,0,13,7,12,347,2296,445,452,464,612,611,55,52,88,10,9,0,30.06,44,24
11,25,1,8,67,2,10,95,447,1070,1072,1082,1165,1159,54,42,64,15,15,0,30.06,29,33
1,11,6,7,57,-11,11,120,550,577,566,577,697,678,55,43,64,16,18,0,30.27,33,41
1,16,4,3,33,17,28,408,2586,690,707,735,918,927,53,40,61,17,15,0,29.85,26,30
11,17,7,8,35,27,10,100,414,980,1007,1017,1080,1099,66,49,54,15,13,0,29.99,25,38
12,6,5,3,36,145,8,92,337,1285,1430,1438,1377,74,55,53,93,1,9,0,29.93,0,3
11,23,6,1,67,-9,19,99,447,1240,1231,1250,1339,1322,53,45,74,15,8,0,30.17,24,24
1,11,6,6,72,4,29,152,599,383,387,416,475,471,50,44,80,15,6,0,30.28,25,22
11,24,7,3,47,-3,20,261,1589,709,706,726,850,839,67,40,37,15,9,0,30.09,37,27
1,7,2,1,35,22,19,100,414,470,492,511,570,584,50,43,77,0,0,0,30.22,37,49
1,31,5,1,4,28,16,245,1504,915,943,959,1040,1060,61,51,70,4,8,0,30.26,19,28
11,4,1,6,1,-6,4,76,250,480,474,478,556,542,59,51,75,6,5,0,30.0,37,54
12,26,4,7,74,-6,23,105,372,405,399,422,510,496,47,37,68,0,0,0,29.94,50,37
11,17,7,1,35,-7,13,103,414,1195,1188,1201,1298,1283,62,46,56,12,3,0,29.99,26,46
11,12,2,6,76,-6,9,48,66,390,384,393,438,424,55,49,80,0,0,0,30.07,23,23
12,17,2,7,35,-1,13,98,414,460,459,472,558,549,50,40,68,0,0,0,30.24,32,47
11,20,3,7,67,-6,13,96,447,951,945,958,1047,1033,60,43,53,15,13,0,29.52,22,22
11,6,3,7,35,-9,13,98,414,710,701,714,808,791,59,48,67,16,17,0,29.96,43,29
11,24,7,5,28,-8,13,310,2398,1325,1317,1330,315,299,48,41,77,9,3,0,30.16,0,1
12,11,3,8,36,55,13,90,337,630,685,698,720,767,56,52,87,6,6,0,30.18,35,40
11,18,1,8,18,-4,13,175,967,360,356,369,475,463,59,53,81,4,6,0,29.98,24,24
11,20,3,7,38,-19,24,307,2447,1330,1311,1335,317,290,54,44,69,15,10,0,29.54,0,1
11,9,6,0,19,6,17,237,1464,770,776,793,887,885,58,52,81,1,3,0,30.06,25,33
12,29,7,6,72,-12,36,145,599,420,408,444,505,485,53,48,83,15,9,0,30.14,52,32
1,19,7,7,30,-4,16,257,1635,585,581,597,722,710,53,37,55,10,8,0,30.13,29,35
12,21,6,0,58,-4,22,391,2521,680,676,698,891,879,61,43,52,14,3,0,29.89,26,31
1,24,5,7,36,-1,23,105,337,570,569,592,675,666,57,51,81,6,6,0,30.17,34,44
12,7,6,3,47,156,12,267,1589,1079,1235,1247,1226,1374,60,53,78,12,9,21,29.94,20,20
1,20,1,1,57,-3,10,110,550,815,812,822,925,914,54,45,72,0,0,0,30.0,25,28
11,20,3,2,33,-9,19,397,2586,562,553,572,779,762,67,40,37,15,16,0,29.51,37,40
1,15,3,3,71,4,18,133,679,1269,1273,1291,1402,1398,50,39,66,10,13,0,29.91,21,16
11,30,6,7,74,-3,16,101,372,410,407,423,511,500,47,40,77,10,9,0,29.98,50,30
1,28,2,6,76,-10,16,51,66,379,369,385,430,412,54,49,83,3,5,0,30.34,20,6
1,8,3,2,25,-6,14,392,2584,1155,1149,1163,1367,1353,54,43,66,15,8,0,30.09,26,18
12,18,3,6,69,106,20,80,262,1008,1114,1134,1088,1186,54,50,86,12,6,0,30.04,24,36
12,31,2,3,3,0,18,332,2139,1078,1078,1096,1230,1222,53,47,80,16,10,0,30.13,19,36
12,18,3,1,71,-6,16,137,679,1055,1049,1065,1192,1178,54,50,86,12,6,0,30.04,24,36
1,25,6,1,67,-19,12,100,447,895,876,888,995,968,61,54,78,16,8,0,30.07,35,29
1,15,3,7,67,-5,13,100,447,1022,1017,1030,1122,1109,50,41,71,9,9,0,29.95,26,36
1,19,7,7,3,-3,18,338,2139,1152,1149,1167,1310,1299,50,42,74,2,8,0,30.06,15,38
1,23,4,1,71,40,20,138,679,540,580,600,678,710,55,48,77,2,3,0,30.21,33,42
1,9,4,7,35,5,15,98,414,420,425,440,518,515,54,46,75,16,17,30,30.0,50,31
12,14,6,7,58,-6,12,389,2521,442,436,448,651,637,57,45,64,15,25,0,30.09,41,20
11,16,6,7,8,-5,11,400,2704,920,915,926,1140,1127,58,51,78,15,13,0,30.08,21,32
11,10,7,0,54,-7,9,288,1846,390,383,392,558,543,54,49,83,11,3,0,30.09,39,52
11,10,7,8,18,46,10,170,967,565,611,621,675,713,56,50,80,5,3,0,30.05,32,40
11,27,3,7,23,-5,11,388,2565,360,355,366,568,555,50,40,68,12,7,0,29.56,39,49
11,3,7,5,50,2,16,295,2338,850,852,868,1265,1259,59,50,72,15,13,0,29.95,23,37
12,22,7,7,74,4,14,93,372,1017,1021,1035,1110,1106,52,43,71,15,8,0,29.84,29,35
11,12,2,7,74,-6,9,101,372,615,609,618,716,702,64,53,67,6,5,0,30.05,33,39
12,31,2,7,23,-4,22,384,2565,1080,1076,1098,1284,1272,53,49,86,15,12,0,30.13,20,41
1,8,3,6,9,-15,14,97,326,1068,1053,1067,1165,1142,54,43,66,15,10,0,30.08,20,32
12,19,4,6,44,44,42,85,193,654,698,740,739,775,57,52,83,4,5,0,30.19,39,39
11,3,7,6,9,-4,11,87,326,984,980,991,1071,1059,69,35,29,16,16,0,29.93,20,27
1,19,7,6,55,-4,5,93,412,867,863,868,960,948,52,43,71,6,5,0,30.06,21,25
1,26,7,6,22,2,27,105,451,651,653,680,756,750,60,51,72,15,16,0,30.26,37,33
11,28,4,6,26,-14,10,155,733,818,804,814,973,951,50,37,61,4,8,0,29.58,15,27
1,25,6,7,36,63,47,105,337,645,708,755,750,805,55,52,89,2,3,0,30.09,26,25
1,2,4,8,9,-2,10,75,326,1245,1243,1253,1320,1310,53,46,77,15,5,0,30.15,22,45
12,29,7,6,45,-1,9,52,77,410,409,418,462,453,53,49,86,15,10,0,30.13,29,25
12,31,2,6,80,64,6,132,536,737,801,807,809,865,56,49,77,1,5,0,30.1,27,32
12,28,6,5,28,8,17,310,2398,1330,1338,1355,320,320,44,40,85,7,3,0,30.13,11,2
12,26,4,8,35,26,13,100,414,740,766,779,840,858,56,36,47,4,7,0,29.9,27,33
11,12,2,7,23,0,19,390,2565,960,960,979,1170,1162,59,46,62,15,10,0,29.98,24,32
1,31,5,6,74,90,10,95,372,900,990,1000,995,1077,61,50,67,7,5,0,30.28,19,28
1,1,3,1,35,-5,15,100,414,1045,1040,1055,1145,1132,55,52,89,15,22,28,30.08,26,36
11,15,5,6,52,0,11,241,1433,938,938,949,1059,1051,59,53,81,15,18,0,30.14,23,24
1,14,2,7,35,-5,11,106,414,994,989,1000,1100,1087,50,40,68,15,8,0,30.2,23,32
12,31,2,7,23,-3,15,399,2565,1200,1197,1212,1419,1408,51,47,86,11,6,0,30.13,26,14
1,13,1,6,36,-1,24,97,337,360,359,383,457,448,47,43,86,13,3,0,30.19,27,26
11,27,3,1,71,0,32,140,679,810,810,842,950,942,48,38,68,17,8,0,29.51,24,33
11,1,5,0,58,-3,23,368,2521,490,487,510,678,667,62,40,44,6,5,0,30.14,31,41
11,25,1,7,54,43,15,286,1846,1215,1258,1273,1381,1416,52,38,59,16,8,0,30.08,25,20
1,6,1,1,54,43,41,300,1846,450,493,534,630,665,55,42,62,2,3,0,30.46,36,45
12,9,1,6,45,122,27,52,77,880,1002,1029,932,1046,56,47,72,15,10,0,30.17,23,25
11,25,1,2,8,83,17,404,2704,1286,1369,1386,70,145,49,42,77,0,0,0,30.05,1,0
12,4,3,0,19,8,30,245,1464,654,662,692,779,779,55,50,83,0,0,0,29.81,38,39
12,19,4,6,4,0,16,253,1504,903,903,919,1036,1028,55,50,83,4,3,0,30.21,22,28
12,28,6,3,47,27,13,267,1589,1073,1100,1113,1220,1239,54,48,80,15,14,0,30.13,31,40
12,11,3,6,74,-5,11,93,372,790,785,796,883,870,58,52,81,6,3,0,30.17,32,31
1,5,7,2,37,-3,19,94,354,405,402,421,499,488,48,40,74,0,0,0,30.56,50,30
11,30,6,3,36,87,16,85,337,905,992,1008,990,1069,50,43,77,10,18,0,29.86,19,27
12,30,1,1,23,23,19,402,2565,420,443,462,642,657,53,45,74,1,3,0,30.13,41,24
12,20,5,7,38,-8,11,305,2447,1395,1387,1398,380,364,50,49,96,4,5,0,30.22,26,11
11,11,1,7,74,12,11,101,372,615,627,638,716,720,63,55,75,5,3,0,30.01,36,40
1,1,3,0,43,1,13,386,2585,415,416,429,621,614,56,52,87,16,16,0,30.16,41,19
1,2,4,7,71,-7,12,133,679,810,803,815,943,928,60,48,64,15,12,0,30.1,27,29
12,23,1,8,9,-2,12,80,326,485,483,495,565,555,50,43,77,5,3,0,29.93,34,49
11,10,7,7,65,2,19,367,2400,405,407,426,592,586,54,49,83,11,3,0,30.09,39,52
12,2,1,7,30,47,44,259,1635,1005,1052,1096,1144,1183,56,51,84,2,8,0,30.08,30,34
12,9,1,6,55,41,7,94,412,855,896,903,949,982,55,49,80,7,5,0,30.16,40,29
1,3,5,6,2,84,38,180,848,460,544,582,580,656,55,47,74,5,6,0,30.21,41,25
12,26,4,8,59,16,6,125,651,1030,1046,1052,1095,1103,54,43,66,15,12,0,29.94,28,38
1,26,7,8,9,5,28,90,326,675,680,708,765,762,60,51,72,15,16,0,30.26,37,33
1,12,7,6,47,-3,11,288,1589,417,414,425,585,574,50,39,66,8,5,0,30.24,38,51
12,14,6,7,30,-4,18,260,1635,730,726,744,870,858,56,43,62,15,22,0,30.04,29,29
1,24,5,6,62,-3,13,98,421,720,717,730,818,807,59,51,75,5,3,0,30.12,32,32
11,3,7,1,71,7,14,135,679,760,767,781,895,894,72,43,35,16,8,0,29.93,32,31
12,15,7,0,59,-3,14,132,651,533,530,544,605,594,55,40,57,15,15,0,30.22,36,50
11,9,6,7,71,109,12,139,679,575,684,696,714,815,58,52,81,6,5,0,30.08,40,22
11,9,6,6,73,-10,16,59,86,1236,1226,1242,1295,1277,52,49,89,16,15,0,30.09,20,33
11,20,3,6,45,-5,19,52,77,880,875,894,932,919,62,41,46,15,17,0,29.51,25,31
11,8,5,7,36,-3,17,87,337,925,922,939,1012,1001,53,48,83,16,20,0,30.14,40,29
1,1,3,6,79,117,9,152,751,498,615,624,590,699,55,52,89,16,15,0,30.15,35,36
11,2,6,1,71,42,40,130,679,1160,1202,1242,1290,1324,59,33,38,0,0,0,30.04,25,22
12,26,4,8,36,1,32,90,337,745,746,778,835,828,55,40,57,4,8,0,29.89,39,26
1,8,3,7,57,-10,12,108,550,787,777,789,895,877,54,44,69,15,13,0,30.09,28,32
11,20,3,1,36,15,12,92,337,390,405,417,482,489,60,44,55,15,13,0,29.56,49,30
1,27,1,1,36,-12,21,94,337,1020,1008,1029,1114,1094,55,49,80,15,14,0,30.37,25,32
1,1,3,6,32,150,46,165,737,894,1044,1090,999,1141,55,52,89,15,17,25,30.08,27,38
11,13,3,3,3,4,22,331,2139,650,654,676,801,797,61,50,67,8,9,0,29.95,42,28
12,1,7,7,18,137,16,162,967,1220,1357,1373,1322,11,56,51,84,0,0,0,30.11,11,13
1,20,1,5,28,66,12,310,2398,1310,1376,1388,300,358,49,40,71,0,0,0,30.01,3,3
12,28,6,1,48,34,19,299,1911,1170,1204,1223,1349,1375,54,48,82,15,10,0,30.14,34,24
11,6,3,6,7,-7,29,125,522,360,353,382,425,410,50,47,89,9,3,0,30.02,28,7
11,17,7,3,71,-4,15,137,679,545,541,556,682,670,64,52,65,14,3,0,30.07,31,39
12,24,2,1,4,12,12,238,1504,915,927,939,1033,1037,53,39,59,17,5,0,29.9,13,22
12,12,4,7,18,-6,18,167,967,868,862,880,975,961,58,56,93,2,3,0,30.26,42,29
12,6,5,2,25,-6,28,385,2584,513,507,535,718,704,60,50,69,3,12,0,29.96,38,42
12,22,7,7,17,53,17,384,2442,1042,1095,1112,1246,1291,49,44,83,8,6,0,29.88,22,43
1,13,1,7,67,-3,14,100,447,1148,1145,1159,1248,1237,54,45,72,9,8,0,30.15,30,40
1,15,3,3,3,-1,13,334,2139,649,648,661,803,794,51,39,63,6,5,0,29.97,35,29
12,22,7,7,57,1,11,111,550,866,867,878,977,970,53,44,71,15,14,0,29.81,38,30
11,18,1,0,33,14,18,405,2586,1275,1289,1307,60,66,55,47,74,0,0,0,29.99,1,4
1,10,5,7,36,-6,21,96,337,1095,1089,1110,1191,1177,51,43,74,15,10,0,30.29,23,30
11,3,7,6,63,-18,16,73,199,365,347,363,438,412,50,39,66,12,3,0,30.01,26,7
11,24,7,2,33,-8,15,397,2586,562,554,569,779,763,61,49,64,6,5,0,30.12,35,36
1,22,3,6,53,-7,21,99,363,721,714,735,820,805,55,50,83,6,7,0,30.21,34,30
11,5,2,1,35,0,15,103,414,910,910,925,1013,1005,56,48,75,16,15,0,29.97,38,28
11,3,7,0,36,-5,13,90,337,1080,1075,1088,1170,1157,62,39,43,16,15,0,29.93,30,36
12,30,1,7,30,7,21,253,1635,1110,1117,1138,1243,1242,52,46,80,15,8,0,30.11,29,41
1,17,5,7,67,7,15,103,447,786,793,808,889,888,53,42,66,6,7,0,30.28,32,32
1,31,5,4,35,67,26,110,414,765,832,858,875,934,64,50,60,4,8,0,30.26,26,27
1,1,3,7,18,-3,15,167,967,1135,1132,1147,1242,1231,55,51,86,15,25,0,30.1,28,38
1,21,2,6,79,183,31,156,751,794,977,1008,890,1065,55,51,86,10,9,0,30.1,23,23
1,14,2,7,18,2,22,174,967,820,822,844,934,928,53,41,64,15,16,0,30.2,22,28
11,20,3,0,43,-6,21,379,2585,1235,1229,1250,1434,1420,55,38,53,15,10,0,29.63,25,23
12,21,6,6,70,-3,39,71,190,1095,1092,1131,1166,1155,57,40,53,0,0,0,29.84,22,40
1,24,5,6,74,-7,8,94,372,1102,1095,1103,1196,1181,58,53,84,15,13,0,30.13,21,31
12,7,6,7,3,-4,10,327,2139,435,431,441,582,570,65,54,68,9,23,30,29.94,36,45
12,6,5,0,13,131,30,351,2296,1095,1226,1256,1266,1389,55,54,94,3,10,0,29.95,22,20
11,21,4,8,36,-2,15,90,337,505,503,518,595,585,56,42,60,1,3,0,29.86,37,51
12,4,3,7,30,72,31,260,1635,730,802,833,870,934,55,50,83,12,3,0,29.83,23,31
1,16,4,6,72,83,19,125,599,980,1063,1082,1045,1120,48,40,74,15,9,0,29.92,28,34
1,18,6,7,36,-5,10,96,337,390,385,395,486,473,44,39,82,9,6,0,30.33,24,22
12,31,2,7,67,-5,22,103,447,402,397,419,505,492,49,42,77,11,5,0,30.16,48,34
11,18,1,7,8,190,11,400,2704,1082,1272,1283,1302,44,57,53,87,16,17,0,29.82,9,7
11,12,2,7,23,2,16,378,2565,510,512,528,708,702,64,53,67,6,5,0,30.05,33,39
1,27,1,7,35,56,21,106,414,799,855,876,905,953,59,49,69,15,13,0,30.36,25,28
12,6,5,1,57,16,11,114,550,1370,1386,1397,44,52,55,53,93,10,13,0,29.94,7,7
11,15,5,7,36,92,49,87,337,1190,1282,1331,1277,1361,55,53,93,15,13,0,30.15,32,26
1,21,2,1,36,-8,20,94,337,690,682,702,784,768,58,48,70,9,12,0,30.1,39,36
1,3,5,6,7,-7,9,119,522,845,838,847,904,889,57,45,64,0,0,0,30.19,27,32
1,4,6,6,72,-1,12,145,599,420,419,431,505,496,54,49,83,14,3,0,30.4,47,34
12,21,6,3,33,6,42,419,2586,490,496,538,729,727,62,42,48,0,0,0,29.93,36,34
11,25,1,0,36,-1,19,98,337,503,502,521,601,592,59,45,60,7,5,0,30.13,37,50
11,10,7,6,71,28,30,137,679,686,714,744,823,843,61,50,67,16,15,0,29.99,31,31
12,30,1,7,50,-10,11,297,2338,1383,1373,1384,360,342,51,42,71,2,12,0,30.1,8,2
12,7,6,1,36,-3,22,91,337,1050,1047,1069,1141,1130,60,54,80,17,9,0,29.9,19,32
12,25,3,6,62,83,34,90,421,1220,1303,1337,1310,1385,50,41,71,6,22,0,29.77,34,16
12,3,2,6,64,-10,26,111,462,364,354,380,475,457,54,49,83,11,5,0,30.11,26,23
12,12,4,3,3,0,16,328,2139,1029,1029,1045,1177,1169,59,55,87,6,5,0,30.27,28,36
1,17,5,2,8,-3,18,421,2704,895,892,910,1136,1125,52,42,69,7,3,0,30.28,28,34
12,6,5,0,54,121,21,292,1846,795,916,937,967,1080,60,51,72,11,16,0,29.91,23,38
12,28,6,0,43,-5,31,386,2585,415,410,441,621,608,50,43,77,1,3,0,30.17,41,25
